,Age,Gender,Weight,Daily Water Intake,Physical Activity Level,Weather,Hydration Level
22674,27,Male,78,1.59,Low,Cold,Poor
22675,61,Female,82,3.24,Moderate,Hot,Good
22676,50,Male,105,4.37,High,Hot,Good
22677,37,Female,92,3.37,Moderate,Normal,Good
22678,23,Female,108,3.57,Moderate,Cold,Good
22679,37,Female,94,4.26,Moderate,Hot,Good
22680,57,Female,86,2.56,Low,Normal,Poor
22681,41,Female,94,4.76,High,Hot,Good
22682,43,Male,57,3.69,High,Hot,Good
22683,39,Female,78,3.71,Moderate,Hot,Good
22684,49,Male,47,2.24,Moderate,Normal,Good
22685,55,Female,79,2.85,Moderate,Hot,Good
22686,61,Male,92,3.47,High,Normal,Good
22687,34,Male,99,2.37,Low,Cold,Poor
22688,48,Male,98,2.74,Moderate,Cold,Poor
22689,25,Male,105,4.52,High,Hot,Good
22690,33,Female,94,3.07,Low,Normal,Good
22691,28,Male,62,2.46,Low,Hot,Good
22692,37,Female,106,4.6,High,Hot,Good
22693,27,Male,61,2.3,Moderate,Normal,Good
22694,62,Male,52,1.58,Moderate,Normal,Good
22695,65,Male,101,3.93,Low,Hot,Good
22696,57,Female,94,1.73,Low,Cold,Poor
22697,49,Female,101,3.51,Moderate,Cold,Good
22698,65,Female,109,3.71,High,Cold,Good
22699,48,Female,107,4.31,Moderate,Hot,Good
22700,68,Female,53,1.5,Low,Cold,Poor
22701,52,Female,70,1.5,Low,Normal,Poor
22702,51,Male,50,3.06,High,Hot,Good
22703,48,Male,85,3.39,Moderate,Normal,Good
22704,53,Male,46,3.25,High,Hot,Good
22705,35,Female,55,2.54,High,Cold,Good
22706,21,Male,87,2.26,Low,Normal,Poor
22707,42,Male,99,3.71,Low,Hot,Good
22708,61,Female,69,2.21,Moderate,Cold,Good
22709,59,Male,98,3.42,Moderate,Hot,Good
22710,44,Female,96,2.61,Low,Normal,Poor
22711,61,Female,106,2.35,Low,Cold,Poor
22712,49,Male,82,3.0,High,Normal,Good
22713,45,Male,75,2.41,Moderate,Normal,Good
22714,27,Male,56,2.44,High,Cold,Good
22715,45,Female,64,2.57,Moderate,Cold,Good
22716,18,Female,71,1.53,Low,Cold,Poor
22717,23,Female,54,2.19,Low,Hot,Good
22718,36,Female,109,4.48,High,Hot,Good
22719,50,Female,81,4.03,High,Hot,Good
22720,55,Female,81,2.55,Moderate,Cold,Good
22721,47,Male,76,1.84,Low,Normal,Poor
22722,57,Female,59,1.84,Low,Hot,Good
22723,61,Female,82,2.31,Low,Normal,Poor
22724,25,Male,83,3.49,High,Cold,Good
22725,62,Female,100,3.17,High,Cold,Good
22726,65,Female,65,2.83,High,Normal,Good
22727,29,Male,50,1.92,Low,Normal,Good
22728,24,Male,105,2.69,Low,Cold,Poor
22729,21,Female,101,4.68,Moderate,Hot,Good
22730,69,Male,61,2.82,Moderate,Hot,Good
22731,41,Female,47,2.14,Low,Hot,Good
22732,56,Female,71,2.16,Low,Normal,Good
22733,31,Female,48,2.27,High,Normal,Good
22734,28,Female,77,3.17,High,Cold,Good
22735,32,Male,101,4.19,High,Cold,Good
22736,64,Female,70,1.7,Low,Cold,Poor
22737,44,Female,98,2.61,Low,Cold,Poor
22738,26,Male,108,2.95,Moderate,Cold,Poor
22739,18,Female,65,2.9,Low,Hot,Good
22740,60,Male,83,2.82,Moderate,Cold,Good
22741,40,Male,56,3.32,High,Hot,Good
22742,69,Female,63,2.9,High,Normal,Good
22743,25,Female,55,2.96,Moderate,Hot,Good
22744,51,Female,81,1.77,Low,Normal,Poor
22745,41,Male,78,2.69,Low,Hot,Good
22746,29,Female,86,2.32,Low,Cold,Poor
22747,64,Male,56,1.5,Low,Cold,Poor
22748,37,Female,47,2.33,High,Cold,Good
22749,36,Female,66,2.31,Low,Hot,Good
22750,34,Female,46,1.92,High,Normal,Good
22751,48,Female,58,2.4,Low,Hot,Good
22752,62,Male,107,3.68,High,Normal,Good
22753,39,Female,88,2.42,Low,Cold,Poor
22754,28,Female,98,3.55,Low,Hot,Good
22755,49,Female,77,3.19,Low,Hot,Good
22756,42,Male,93,4.16,Moderate,Hot,Good
22757,41,Female,90,2.85,Moderate,Cold,Good
22758,29,Female,106,4.07,High,Normal,Good
22759,29,Male,106,3.82,Moderate,Normal,Good
22760,29,Male,102,4.63,Moderate,Hot,Good
22761,34,Female,54,3.34,High,Hot,Good
22762,50,Male,81,3.08,Moderate,Cold,Good
22763,63,Female,46,2.04,Moderate,Hot,Good
22764,55,Male,82,3.56,High,Hot,Good
22765,50,Male,87,3.77,High,Normal,Good
22766,21,Female,108,4.7,High,Normal,Good
22767,54,Male,67,1.5,Low,Cold,Poor
22768,51,Male,78,3.78,High,Hot,Good
22769,21,Female,107,4.08,Moderate,Hot,Good
22770,31,Male,72,2.23,Low,Cold,Good
22771,61,Female,54,2.27,Moderate,Hot,Good
22772,51,Female,46,2.32,Moderate,Hot,Good
22773,61,Male,88,3.77,High,Normal,Good
22774,69,Female,49,2.11,Moderate,Hot,Good
22775,47,Male,93,3.43,Low,Hot,Good
22776,69,Male,73,1.88,Low,Cold,Poor
22777,32,Male,97,2.72,Low,Cold,Poor
22778,38,Female,97,2.76,Low,Cold,Poor
22779,59,Male,68,3.24,High,Hot,Good
22780,29,Female,109,3.76,Low,Hot,Good
22781,22,Male,70,2.94,Low,Hot,Good
22782,50,Male,83,2.59,Moderate,Cold,Good
22783,29,Female,87,4.54,High,Hot,Good
22784,30,Female,49,2.6,High,Normal,Good
22785,42,Female,49,2.45,High,Cold,Good
22786,66,Male,98,3.67,High,Normal,Good
22787,66,Female,81,3.04,Moderate,Hot,Good
22788,37,Female,52,2.44,High,Normal,Good
22789,65,Male,104,2.76,Low,Cold,Poor
22790,58,Male,72,2.77,High,Cold,Good
22791,27,Female,95,2.87,Moderate,Cold,Good
22792,43,Female,63,2.83,High,Cold,Good
22793,32,Female,93,2.94,Low,Cold,Good
22794,18,Female,66,2.72,High,Cold,Good
22795,65,Female,54,2.69,Moderate,Hot,Good
22796,57,Female,105,3.32,Moderate,Cold,Good
22797,39,Male,48,1.78,Low,Normal,Good
22798,45,Female,83,2.82,Moderate,Cold,Good
22799,45,Female,74,2.16,Low,Cold,Poor
22800,67,Female,98,2.34,Moderate,Cold,Poor
22801,34,Male,98,3.31,High,Cold,Good
22802,25,Female,76,1.97,Low,Normal,Poor
22803,25,Female,84,3.62,Moderate,Hot,Good
22804,48,Female,51,3.05,High,Hot,Good
22805,44,Male,98,3.51,Low,Hot,Good
22806,46,Male,66,2.98,High,Cold,Good
22807,61,Male,104,2.74,Low,Normal,Poor
22808,61,Male,50,1.82,Moderate,Cold,Good
22809,41,Male,87,2.88,High,Cold,Good
22810,46,Female,101,3.17,Low,Cold,Good
22811,50,Female,77,2.88,Moderate,Normal,Good
22812,53,Male,109,3.3,Moderate,Normal,Good
22813,50,Male,80,3.41,Moderate,Hot,Good
22814,67,Female,95,3.16,High,Normal,Good
22815,64,Female,65,2.54,Moderate,Normal,Good
22816,32,Male,53,1.62,Moderate,Normal,Good
22817,25,Male,67,3.0,High,Cold,Good
22818,25,Female,55,2.42,Moderate,Hot,Good
22819,61,Male,83,3.01,High,Cold,Good
22820,20,Female,99,2.52,Low,Cold,Poor
22821,40,Male,70,3.64,High,Hot,Good
22822,53,Female,67,3.04,High,Hot,Good
22823,41,Male,84,3.22,Low,Hot,Good
22824,42,Male,69,2.56,Moderate,Normal,Good
22825,38,Female,85,2.43,Low,Normal,Poor
22826,38,Male,87,2.87,Moderate,Normal,Good
22827,38,Female,68,2.8,Moderate,Hot,Good
22828,35,Male,88,3.27,Moderate,Cold,Good
22829,61,Male,50,1.5,Low,Normal,Good
22830,20,Male,109,3.28,Low,Cold,Good
22831,62,Male,99,2.68,Moderate,Cold,Poor
22832,68,Male,83,2.81,Low,Hot,Good
22833,65,Male,71,1.5,Low,Normal,Poor
22834,58,Female,48,1.83,Low,Hot,Good
22835,44,Male,98,3.79,High,Normal,Good
22836,41,Male,102,4.05,Moderate,Hot,Good
22837,61,Male,93,3.58,High,Cold,Good
22838,63,Male,82,3.38,Moderate,Hot,Good
22839,66,Male,54,2.23,Moderate,Hot,Good
22840,59,Male,90,3.4,High,Normal,Good
22841,67,Male,64,1.5,Low,Cold,Poor
22842,53,Male,49,1.83,Moderate,Normal,Good
22843,20,Male,91,3.26,Low,Hot,Good
22844,25,Female,45,2.44,High,Cold,Good
22845,27,Male,54,1.77,Moderate,Cold,Good
22846,58,Female,87,2.08,Low,Normal,Poor
22847,29,Male,52,1.9,Low,Hot,Good
22848,41,Female,45,3.5,High,Hot,Good
22849,60,Male,75,3.76,High,Hot,Good
22850,54,Female,48,1.5,Low,Cold,Good
22851,61,Female,93,3.74,High,Normal,Good
22852,55,Female,54,1.95,High,Normal,Good
22853,21,Female,65,2.34,Low,Hot,Good
22854,34,Female,50,1.5,Moderate,Cold,Good
22855,35,Female,56,2.14,Low,Hot,Good
22856,60,Male,102,2.98,Moderate,Normal,Poor
22857,51,Female,85,3.16,Moderate,Hot,Good
22858,66,Male,80,3.21,Low,Hot,Good
22859,19,Male,59,1.95,Moderate,Normal,Good
22860,43,Female,88,2.86,Moderate,Normal,Good
22861,32,Male,50,1.82,Moderate,Normal,Good
22862,57,Female,50,1.5,Low,Cold,Good
22863,38,Female,49,1.5,Low,Normal,Good
22864,26,Female,87,3.06,Moderate,Cold,Good
22865,44,Male,92,3.27,High,Cold,Good
22866,57,Female,69,1.5,Low,Cold,Poor
22867,56,Female,76,2.49,High,Normal,Good
22868,40,Female,45,1.5,Low,Cold,Good
22869,24,Female,59,2.1,Moderate,Normal,Good
22870,33,Female,101,4.25,High,Normal,Good
22871,35,Male,89,4.2,High,Hot,Good
22872,44,Female,58,1.5,Low,Cold,Poor
22873,44,Female,53,2.27,High,Cold,Good
22874,25,Female,100,3.13,Low,Cold,Good
22875,44,Male,51,2.44,High,Normal,Good
22876,32,Male,100,3.27,Low,Normal,Good
22877,54,Male,108,4.12,High,Cold,Good
22878,46,Female,65,1.97,Low,Cold,Good
22879,58,Male,96,3.47,High,Normal,Good
22880,59,Male,56,1.5,Low,Cold,Poor
22881,23,Female,101,3.51,Low,Hot,Good
22882,38,Female,88,3.5,High,Normal,Good
22883,48,Female,46,1.69,Moderate,Normal,Good
22884,58,Male,98,2.73,Moderate,Normal,Poor
22885,40,Female,96,3.72,Moderate,Normal,Good
22886,67,Male,77,2.72,High,Cold,Good
22887,48,Female,52,1.5,Moderate,Cold,Poor
22888,38,Male,97,3.47,Low,Hot,Good
22889,69,Female,81,2.04,Low,Normal,Poor
22890,44,Male,105,4.85,High,Hot,Good
22891,66,Male,80,3.11,Low,Hot,Good
22892,45,Female,82,2.58,Moderate,Normal,Good
22893,21,Female,100,3.83,Low,Hot,Good
22894,54,Male,107,4.13,Moderate,Hot,Good
22895,24,Male,53,3.5,High,Hot,Good
22896,41,Male,105,4.07,Low,Hot,Good
22897,38,Male,88,3.04,Low,Normal,Good
22898,57,Female,68,3.04,High,Normal,Good
22899,58,Female,50,1.5,Low,Cold,Good
22900,42,Female,71,2.37,Moderate,Cold,Good
22901,41,Female,88,2.84,Moderate,Normal,Good
22902,22,Female,105,3.95,Moderate,Hot,Good
22903,45,Male,50,2.51,High,Cold,Good
22904,65,Female,52,2.56,Moderate,Hot,Good
22905,37,Female,87,2.8,Moderate,Cold,Good
22906,29,Male,74,3.74,High,Hot,Good
22907,53,Male,101,2.57,Low,Normal,Poor
22908,23,Male,86,3.85,Moderate,Hot,Good
22909,24,Male,89,2.99,High,Cold,Good
22910,64,Female,45,2.24,Low,Hot,Good
22911,45,Male,63,3.37,High,Hot,Good
22912,27,Female,80,3.09,High,Cold,Good
22913,46,Female,88,3.23,High,Normal,Good
22914,48,Female,82,4.25,High,Hot,Good
22915,19,Male,66,2.68,Moderate,Normal,Good
22916,36,Female,50,2.93,High,Normal,Good
22917,61,Female,73,2.98,High,Cold,Good
22918,67,Male,106,3.79,High,Normal,Good
22919,68,Female,108,3.45,Moderate,Cold,Good
22920,32,Male,49,3.29,High,Hot,Good
22921,67,Female,82,2.91,High,Normal,Good
22922,45,Male,83,2.01,Low,Normal,Poor
22923,37,Male,64,3.19,Moderate,Hot,Good
22924,49,Male,61,3.19,High,Normal,Good
22925,25,Female,65,1.61,Low,Cold,Poor
22926,68,Female,50,1.5,Low,Normal,Good
22927,25,Female,77,2.99,Moderate,Cold,Good
22928,41,Male,76,2.89,Moderate,Normal,Good
22929,55,Male,46,1.5,Moderate,Normal,Good
22930,27,Female,59,1.96,Moderate,Normal,Good
22931,35,Male,105,3.55,High,Cold,Good
22932,55,Female,73,1.88,Moderate,Cold,Poor
22933,60,Female,67,1.99,Moderate,Cold,Poor
22934,55,Male,72,3.12,High,Hot,Good
22935,44,Male,45,1.5,Low,Cold,Good
22936,37,Male,73,2.33,Low,Normal,Good
22937,31,Female,82,3.55,Low,Hot,Good
22938,31,Female,65,3.88,High,Hot,Good
22939,61,Female,88,2.11,Low,Cold,Poor
22940,58,Male,71,2.94,Low,Hot,Good
22941,22,Female,87,3.43,High,Normal,Good
22942,56,Female,54,3.18,High,Hot,Good
22943,37,Female,73,3.8,High,Hot,Good
22944,38,Male,59,2.96,Moderate,Hot,Good
22945,52,Male,105,3.24,Low,Hot,Good
22946,53,Female,104,4.43,Moderate,Hot,Good
22947,39,Male,102,3.53,Low,Normal,Good
22948,53,Female,57,1.5,Low,Normal,Poor
22949,67,Female,57,3.56,High,Hot,Good
22950,35,Male,78,2.81,Moderate,Cold,Good
22951,44,Male,62,1.76,Low,Cold,Poor
22952,67,Male,53,1.68,Low,Hot,Good
22953,40,Male,103,4.25,Low,Hot,Good
22954,26,Female,66,2.64,High,Normal,Good
22955,37,Male,96,4.04,Low,Hot,Good
22956,34,Female,47,2.09,Moderate,Normal,Good
22957,58,Male,67,3.48,High,Hot,Good
22958,26,Male,108,4.91,High,Hot,Good
22959,40,Female,51,1.94,Low,Hot,Good
22960,54,Male,93,3.89,High,Hot,Good
22961,21,Male,56,1.62,Low,Normal,Poor
22962,19,Male,91,2.95,High,Cold,Good
22963,50,Female,58,3.26,Moderate,Hot,Good
22964,55,Female,46,2.58,Moderate,Hot,Good
22965,41,Female,53,1.69,Moderate,Normal,Good
22966,25,Female,85,2.44,Low,Cold,Poor
22967,30,Male,94,3.55,High,Cold,Good
22968,37,Female,109,4.23,High,Normal,Good
22969,37,Male,56,1.51,Low,Normal,Poor
22970,20,Male,69,2.4,Moderate,Normal,Good
22971,66,Male,107,3.88,Moderate,Hot,Good
22972,44,Male,102,3.47,High,Cold,Good
22973,26,Male,45,1.5,Low,Cold,Good
22974,29,Female,109,3.72,Low,Normal,Good
22975,36,Female,58,2.24,High,Cold,Good
22976,33,Male,76,1.83,Low,Cold,Poor
22977,62,Female,67,2.42,Moderate,Normal,Good
22978,42,Female,46,1.59,Low,Normal,Good
22979,58,Female,97,3.79,High,Normal,Good
22980,61,Female,52,1.5,Moderate,Cold,Poor
22981,50,Male,87,2.52,Low,Normal,Poor
22982,47,Male,78,3.23,Moderate,Normal,Good
22983,37,Male,106,4.04,Low,Hot,Good
22984,41,Female,63,3.35,Moderate,Hot,Good
22985,52,Female,64,3.53,High,Hot,Good
22986,56,Female,85,1.5,Low,Cold,Poor
22987,32,Male,76,2.83,Moderate,Cold,Good
22988,33,Male,54,1.63,Moderate,Cold,Good
22989,19,Female,82,2.74,Low,Hot,Good
22990,51,Female,45,1.99,High,Normal,Good
22991,52,Female,69,3.52,High,Hot,Good
22992,27,Male,47,1.97,High,Cold,Good
22993,19,Female,85,4.14,Moderate,Hot,Good
22994,41,Female,77,2.98,Moderate,Normal,Good
22995,30,Male,83,3.57,Low,Hot,Good
22996,42,Male,63,2.5,High,Cold,Good
22997,33,Female,104,3.44,Low,Normal,Good
22998,62,Female,96,3.62,Low,Hot,Good
22999,54,Male,98,3.96,Moderate,Hot,Good
23000,36,Male,91,2.49,Low,Normal,Poor
23001,60,Male,86,3.11,Moderate,Hot,Good
23002,68,Female,106,4.43,Moderate,Hot,Good
23003,32,Female,103,4.2,High,Cold,Good
23004,19,Female,86,2.92,Low,Normal,Good
23005,48,Female,50,2.16,Low,Hot,Good
23006,32,Male,77,1.91,Low,Cold,Poor
23007,47,Male,109,3.78,Moderate,Normal,Good
23008,27,Female,61,2.64,High,Cold,Good
23009,32,Male,47,2.73,High,Normal,Good
23010,43,Male,94,4.55,High,Hot,Good
23011,33,Male,105,4.68,Moderate,Hot,Good
23012,20,Female,74,2.56,Moderate,Cold,Good
23013,25,Female,68,2.73,High,Normal,Good
23014,68,Male,98,3.22,High,Cold,Good
23015,29,Male,85,3.23,High,Cold,Good
23016,42,Male,77,2.86,Low,Hot,Good
23017,28,Male,80,1.93,Low,Normal,Poor
23018,62,Female,104,3.04,High,Cold,Poor
23019,56,Male,81,2.33,Moderate,Cold,Poor
23020,47,Male,82,3.46,Moderate,Hot,Good
23021,55,Male,97,2.91,High,Cold,Good
23022,26,Male,65,3.57,Moderate,Hot,Good
23023,36,Female,62,1.5,Low,Cold,Poor
23024,22,Female,76,3.55,Moderate,Hot,Good
23025,41,Female,92,3.34,Moderate,Normal,Good
23026,25,Female,46,1.96,High,Normal,Good
23027,55,Female,86,3.02,Low,Hot,Good
23028,68,Male,104,4.24,High,Normal,Good
23029,68,Male,93,3.88,Moderate,Hot,Good
23030,52,Male,58,2.92,High,Normal,Good
23031,20,Female,54,2.18,High,Cold,Good
23032,65,Female,94,3.73,High,Normal,Good
23033,32,Male,92,2.79,Low,Normal,Good
23034,21,Female,67,1.66,Low,Normal,Poor
23035,51,Female,107,2.93,Moderate,Cold,Poor
23036,44,Male,76,2.01,Low,Normal,Poor
23037,42,Male,101,4.07,High,Cold,Good
23038,57,Female,60,2.74,High,Normal,Good
23039,27,Male,97,5.04,High,Hot,Good
23040,67,Female,73,1.5,Low,Cold,Poor
23041,49,Male,77,2.91,Moderate,Cold,Good
23042,60,Male,55,2.05,High,Normal,Good
23043,37,Male,66,1.85,Moderate,Cold,Poor
23044,25,Female,59,2.52,Moderate,Hot,Good
23045,69,Male,78,3.51,High,Hot,Good
23046,69,Female,100,3.47,High,Cold,Good
23047,48,Female,94,3.68,High,Cold,Good
23048,65,Male,69,3.07,Moderate,Hot,Good
23049,24,Female,48,1.5,Low,Normal,Good
23050,46,Female,98,4.47,Moderate,Hot,Good
23051,65,Male,67,2.14,Moderate,Cold,Good
23052,68,Female,108,3.68,Low,Hot,Good
23053,24,Female,49,2.98,High,Hot,Good
23054,43,Female,103,3.24,Moderate,Normal,Good
23055,43,Female,64,3.36,High,Hot,Good
23056,24,Female,52,1.5,Low,Normal,Poor
23057,46,Male,75,3.62,High,Hot,Good
23058,63,Female,104,3.66,Low,Hot,Good
23059,35,Male,96,3.63,High,Normal,Good
23060,41,Male,53,1.5,Low,Cold,Poor
23061,31,Male,96,2.56,Low,Normal,Poor
23062,67,Male,58,3.0,Moderate,Hot,Good
23063,53,Male,78,1.98,Moderate,Cold,Poor
23064,28,Female,93,2.75,Low,Cold,Poor
23065,38,Female,53,2.8,High,Normal,Good
23066,18,Female,58,2.28,Moderate,Cold,Good
23067,24,Male,99,4.52,High,Hot,Good
23068,32,Male,100,3.4,High,Cold,Good
23069,40,Male,61,2.69,Moderate,Normal,Good
23070,23,Female,83,3.27,Moderate,Normal,Good
23071,65,Female,49,1.5,Moderate,Cold,Good
23072,37,Male,71,2.8,High,Cold,Good
23073,44,Male,91,2.9,Low,Cold,Good
23074,53,Male,57,1.5,Low,Normal,Poor
23075,39,Female,62,3.0,Low,Hot,Good
23076,23,Male,96,3.54,Low,Hot,Good
23077,20,Male,61,2.35,Low,Hot,Good
23078,19,Male,101,3.36,Low,Normal,Good
23079,66,Male,55,1.7,High,Cold,Good
23080,29,Male,84,4.21,Moderate,Hot,Good
23081,62,Female,85,2.99,Low,Hot,Good
23082,61,Male,86,2.38,Moderate,Cold,Poor
23083,21,Male,73,2.9,High,Cold,Good
23084,56,Female,71,1.9,Moderate,Cold,Poor
23085,43,Male,76,2.87,High,Cold,Good
23086,68,Male,84,3.13,High,Normal,Good
23087,42,Female,50,1.92,Low,Hot,Good
23088,53,Male,60,3.37,High,Hot,Good
23089,35,Female,94,4.0,Low,Hot,Good
23090,54,Female,93,3.03,Moderate,Normal,Good
23091,27,Male,83,3.63,Low,Hot,Good
23092,59,Male,89,3.42,Moderate,Hot,Good
23093,42,Female,49,3.65,High,Hot,Good
23094,46,Female,99,3.68,Low,Hot,Good
23095,35,Female,70,3.47,Moderate,Hot,Good
23096,25,Male,63,2.33,Low,Hot,Good
23097,21,Male,94,2.58,Low,Cold,Poor
23098,18,Female,52,2.0,Low,Hot,Good
23099,58,Male,71,2.1,Moderate,Normal,Poor
23100,50,Male,90,2.34,Low,Cold,Poor
23101,22,Female,59,2.1,Moderate,Normal,Good
23102,45,Female,107,4.31,Moderate,Hot,Good
23103,20,Female,96,2.9,Moderate,Cold,Good
23104,48,Male,58,2.95,High,Normal,Good
23105,22,Male,93,3.13,High,Cold,Good
23106,43,Female,100,4.67,Moderate,Hot,Good
23107,35,Female,89,3.5,Moderate,Hot,Good
23108,48,Male,53,1.5,Low,Cold,Poor
23109,49,Male,86,3.77,High,Cold,Good
23110,37,Male,75,2.53,High,Cold,Good
23111,24,Female,91,3.49,Moderate,Hot,Good
23112,44,Female,63,2.49,Low,Hot,Good
23113,42,Female,97,2.28,Low,Cold,Poor
23114,54,Female,48,3.23,High,Hot,Good
23115,53,Female,48,2.15,Low,Hot,Good
23116,68,Male,88,2.72,Low,Hot,Good
23117,36,Male,85,3.69,Moderate,Hot,Good
23118,50,Male,82,4.34,High,Hot,Good
23119,67,Female,79,2.35,Moderate,Cold,Poor
23120,31,Female,87,3.38,Moderate,Hot,Good
23121,42,Female,49,2.39,Moderate,Normal,Good
23122,49,Male,91,3.01,Low,Hot,Good
23123,43,Male,94,2.85,Moderate,Cold,Good
23124,45,Female,99,3.18,Low,Normal,Good
23125,25,Male,90,4.0,Moderate,Hot,Good
23126,27,Male,92,3.56,Low,Hot,Good
23127,45,Female,64,1.69,Low,Normal,Poor
23128,23,Female,85,3.48,High,Normal,Good
23129,23,Male,55,2.22,Moderate,Cold,Good
23130,25,Female,77,3.34,High,Normal,Good
23131,64,Male,54,1.72,High,Cold,Good
23132,24,Male,105,3.77,Low,Hot,Good
23133,39,Female,104,4.57,High,Normal,Good
23134,43,Male,103,2.98,Low,Normal,Poor
23135,56,Female,67,2.78,Moderate,Hot,Good
23136,69,Female,97,3.0,Moderate,Cold,Good
23137,42,Male,75,2.85,High,Cold,Good
23138,53,Female,107,3.64,High,Normal,Good
23139,31,Female,67,3.28,High,Hot,Good
23140,20,Female,50,1.87,Low,Normal,Good
23141,18,Male,52,3.08,Moderate,Hot,Good
23142,37,Male,60,2.31,Low,Hot,Good
23143,49,Female,73,3.11,Low,Hot,Good
23144,60,Male,78,2.15,Moderate,Cold,Poor
23145,68,Male,53,1.73,Moderate,Normal,Good
23146,33,Female,103,3.8,Low,Hot,Good
23147,37,Male,79,2.34,Low,Cold,Poor
23148,64,Male,79,2.08,Moderate,Cold,Poor
23149,62,Male,59,2.54,High,Cold,Good
23150,52,Female,54,2.1,High,Cold,Good
23151,37,Female,52,1.7,Low,Cold,Good
23152,25,Male,57,2.53,High,Normal,Good
23153,62,Male,103,3.62,High,Normal,Good
23154,58,Male,96,3.59,Moderate,Hot,Good
23155,29,Male,98,3.87,High,Normal,Good
23156,52,Female,57,3.56,High,Hot,Good
23157,28,Female,52,2.91,High,Normal,Good
23158,29,Female,55,1.5,Low,Cold,Poor
23159,30,Male,57,2.19,Low,Hot,Good
23160,63,Male,88,2.84,High,Cold,Good
23161,47,Male,57,1.5,Moderate,Cold,Poor
23162,60,Female,108,3.35,Low,Normal,Good
23163,24,Male,98,4.34,High,Hot,Good
23164,47,Female,81,3.37,Moderate,Hot,Good
23165,37,Female,89,3.83,Moderate,Hot,Good
23166,29,Male,81,2.66,Moderate,Cold,Good
23167,20,Female,82,4.09,Moderate,Hot,Good
23168,66,Male,78,2.38,Low,Hot,Good
23169,53,Female,51,2.46,Moderate,Hot,Good
23170,57,Female,70,1.58,Low,Normal,Poor
23171,28,Male,60,1.83,Low,Cold,Good
23172,26,Male,66,2.14,Low,Normal,Good
23173,60,Female,74,2.84,Moderate,Hot,Good
23174,54,Female,76,1.54,Low,Normal,Poor
23175,61,Male,70,1.5,Low,Normal,Poor
23176,59,Male,101,3.82,Low,Hot,Good
23177,50,Female,71,2.51,High,Cold,Good
23178,59,Female,82,3.23,Low,Hot,Good
23179,69,Female,71,1.94,Moderate,Cold,Poor
23180,60,Female,85,3.3,Moderate,Hot,Good
23181,51,Female,90,2.26,Low,Normal,Poor
23182,35,Female,98,3.44,Low,Hot,Good
23183,47,Female,103,2.83,Low,Normal,Poor
23184,33,Male,89,2.75,Moderate,Cold,Good
23185,43,Female,88,3.14,High,Cold,Good
23186,51,Male,91,3.19,Low,Hot,Good
23187,23,Female,104,3.98,Moderate,Normal,Good
23188,54,Female,66,1.95,Moderate,Cold,Poor
23189,43,Female,104,3.04,Low,Cold,Poor
23190,40,Male,107,4.4,High,Cold,Good
23191,60,Male,76,2.87,Moderate,Hot,Good
23192,45,Male,77,4.35,High,Hot,Good
23193,47,Male,86,2.99,Low,Hot,Good
23194,68,Male,78,3.28,Moderate,Hot,Good
23195,55,Male,56,2.09,High,Normal,Good
23196,44,Male,84,1.97,Low,Cold,Poor
23197,66,Male,70,2.93,Moderate,Hot,Good
23198,22,Male,105,3.65,Moderate,Cold,Good
23199,63,Female,73,2.59,Moderate,Normal,Good
23200,19,Female,108,3.34,Moderate,Normal,Good
23201,55,Male,87,3.59,Moderate,Hot,Good
23202,62,Male,97,2.84,Low,Normal,Poor
23203,45,Female,46,1.5,Low,Normal,Good
23204,31,Male,72,2.77,Low,Hot,Good
23205,61,Male,87,3.21,Low,Hot,Good
23206,32,Male,92,3.88,High,Cold,Good
23207,66,Male,80,2.44,Moderate,Normal,Good
23208,44,Male,47,3.59,High,Hot,Good
23209,23,Female,66,1.82,Low,Cold,Poor
23210,49,Female,94,3.56,High,Cold,Good
23211,55,Female,79,1.51,Low,Cold,Poor
23212,44,Female,101,3.61,High,Cold,Good
23213,42,Female,103,3.44,Low,Hot,Good
23214,55,Male,48,1.88,Moderate,Hot,Good
23215,58,Male,88,3.41,High,Cold,Good
23216,27,Female,104,4.15,High,Cold,Good
23217,20,Male,67,3.18,Low,Hot,Good
23218,52,Male,49,2.66,High,Hot,Good
23219,55,Male,91,1.79,Low,Cold,Poor
23220,25,Female,56,1.5,Moderate,Cold,Poor
23221,23,Female,105,2.95,Moderate,Cold,Poor
23222,64,Female,55,2.48,High,Normal,Good
23223,34,Female,64,3.2,High,Normal,Good
23224,45,Female,103,4.16,Moderate,Hot,Good
23225,35,Male,73,2.8,Moderate,Normal,Good
23226,55,Female,59,1.5,Moderate,Cold,Poor
23227,38,Male,105,4.06,High,Cold,Good
23228,52,Male,94,2.18,Low,Cold,Poor
23229,20,Male,98,2.66,Moderate,Cold,Poor
23230,19,Female,77,3.46,Low,Hot,Good
23231,36,Male,62,2.76,Moderate,Normal,Good
23232,39,Female,74,3.79,High,Hot,Good
23233,18,Female,53,1.96,High,Cold,Good
23234,46,Female,106,4.55,High,Normal,Good
23235,36,Female,66,2.79,Moderate,Hot,Good
23236,25,Male,84,2.82,Moderate,Cold,Good
23237,47,Male,57,3.05,High,Hot,Good
23238,62,Female,48,1.57,Low,Hot,Good
23239,18,Female,71,2.83,Low,Hot,Good
23240,59,Female,55,1.5,Moderate,Cold,Poor
23241,61,Female,82,3.25,Low,Hot,Good
23242,21,Male,78,3.52,Low,Hot,Good
